household_id,income,members,energy_cost,energy_ratio,is_poverty,region,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18
771,631550.0,6,218285.0,0.3456,1,경북,243728.0,235677.0,250094.0,202922.0,185083.0,189403.0,209903.0,204581.0,201330.0,196343.0,223892.0,284552.0,305896.0,296553.0,285325.0,294099.0,303707.0,298108.0
772,2084203.0,4,242291.0,0.1163,1,충남,301111.0,289477.0,246378.0,224513.0,195865.0,219675.0,259269.0,216176.0,231052.0,215318.0,264843.0,288529.0,305307.0,287518.0,292947.0,288806.0,273727.0,291866.0
773,2224017.0,2,198779.0,0.0894,0,전남,237464.0,239574.0,221488.0,205296.0,161936.0,157222.0,202182.0,199061.0,165060.0,196703.0,205200.0,252659.0,245805.0,247604.0,248740.0,269781.0,258667.0,270708.0
774,4422849.0,2,280474.0,0.0634,0,부산,344053.0,350000.0,315629.0,270864.0,240115.0,237801.0,265714.0,238648.0,238749.0,267367.0,286257.0,347435.0,350000.0,350000.0,341800.0,350000.0,350000.0,350000.0
775,2191137.0,6,195174.0,0.0891,0,광주,218978.0,243348.0,198220.0,184680.0,163853.0,188373.0,192464.0,177093.0,172720.0,183347.0,207354.0,239956.0,244735.0,247331.0,242929.0,252832.0,246045.0,274699.0
776,1448480.0,2,287747.0,0.1987,1,울산,350000.0,324667.0,296951.0,265852.0,244853.0,252696.0,260151.0,269438.0,263665.0,280788.0,299595.0,350000.0,337331.0,350000.0,350000.0,350000.0,350000.0,350000.0
777,4683597.0,2,81855.0,0.0175,0,충남,89597.0,91570.0,82249.0,75741.0,68721.0,70512.0,90774.0,75034.0,75971.0,79057.0,87015.0,92953.0,98652.0,96023.0,99261.0,101074.0,104290.0,94595.0
778,2809771.0,5,111482.0,0.0397,0,세종,132002.0,128226.0,111967.0,107392.0,96122.0,94834.0,114557.0,104430.0,91475.0,103265.0,110919.0,141134.0,138808.0,144480.0,149242.0,160641.0,159927.0,150938.0
779,3914608.0,6,161010.0,0.0411,0,경남,188737.0,192899.0,172621.0,139127.0,138929.0,126581.0,156105.0,156527.0,157201.0,152065.0,174046.0,194526.0,199958.0,194497.0,216028.0,199646.0,202865.0,212583.0
780,4853258.0,1,128900.0,0.0266,0,울산,159826.0,148259.0,138473.0,122082.0,109626.0,102766.0,130493.0,127117.0,110514.0,120899.0,127525.0,140419.0,147649.0,143206.0,153874.0,151044.0,145351.0,148349.0
781,1896067.0,3,287288.0,0.1515,1,경기,344834.0,350000.0,286358.0,262165.0,248529.0,257500.0,300092.0,268001.0,255048.0,263830.0,294847.0,350000.0,350000.0,350000.0,350000.0,350000.0,348657.0,350000.0
782,3601601.0,6,54862.0,0.0152,0,서울,64787.0,63431.0,56912.0,50000.0,50000.0,50000.0,56075.0,52188.0,50954.0,58687.0,56064.0,69324.0,71442.0,73799.0,72645.0,68946.0,70862.0,73914.0
783,624520.0,2,111222.0,0.1781,1,대전,130673.0,123297.0,128739.0,98315.0,95108.0,101812.0,117501.0,107070.0,94754.0,107889.0,123364.0,132808.0,138429.0,136842.0,137313.0,134585.0,138209.0,143246.0
784,1645517.0,2,71175.0,0.0433,0,충북,77677.0,86610.0,76562.0,63841.0,65990.0,58611.0,72526.0,61393.0,63725.0,68462.0,74074.0,80285.0,80779.0,81900.0,85662.0,78730.0,89158.0,76531.0
785,884765.0,5,188867.0,0.2135,1,강원,219296.0,225490.0,202718.0,150082.0,152449.0,159991.0,197857.0,191087.0,185831.0,184534.0,207156.0,237193.0,234780.0,231489.0,232883.0,233151.0,256336.0,247302.0
786,3760397.0,3,80168.0,0.0213,0,인천,85111.0,108997.0,78535.0,76310.0,67732.0,70108.0,79169.0,76213.0,72969.0,72421.0,86531.0,98811.0,94485.0,99062.0,107555.0,103665.0,103770.0,103073.0
787,1093903.0,6,275700.0,0.252,1,제주,305209.0,322003.0,271951.0,252257.0,233042.0,273174.0,282867.0,287557.0,236204.0,257582.0,302368.0,350000.0,350000.0,341628.0,329089.0,350000.0,350000.0,350000.0
788,2793265.0,6,143246.0,0.0513,0,경기,170620.0,168401.0,147986.0,130150.0,126914.0,136419.0,140962.0,132744.0,127979.0,145168.0,156262.0,174763.0,165114.0,186151.0,188784.0,173677.0,180233.0,191743.0
789,2921315.0,2,100726.0,0.0345,0,경기,117279.0,124897.0,109891.0,91749.0,87417.0,88072.0,101302.0,97190.0,98386.0,91745.0,109591.0,125181.0,130199.0,127069.0,135008.0,126321.0,132187.0,135023.0
790,876555.0,5,168555.0,0.1923,1,부산,190954.0,206758.0,182752.0,159816.0,138035.0,144628.0,159961.0,158550.0,153324.0,163089.0,164467.0,200650.0,196962.0,219052.0,203519.0,196350.0,213898.0,211765.0
791,981539.0,3,150216.0,0.153,1,충북,177007.0,188874.0,151341.0,129750.0,127813.0,124837.0,148190.0,144509.0,147258.0,145579.0,162657.0,198702.0,192946.0,201338.0,224519.0,205996.0,217955.0,218744.0
792,4788517.0,5,285550.0,0.0596,0,경기,311336.0,350000.0,308032.0,254034.0,239975.0,268858.0,297684.0,251982.0,280336.0,286773.0,295607.0,342816.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
793,4965040.0,6,298451.0,0.0601,0,대구,350000.0,350000.0,317314.0,259877.0,264001.0,251899.0,293894.0,268583.0,264564.0,275746.0,326486.0,350000.0,350000.0,350000.0,344887.0,350000.0,350000.0,350000.0
794,2089611.0,1,251382.0,0.1203,1,경기,294796.0,293722.0,266418.0,240746.0,212736.0,249763.0,236603.0,237015.0,220143.0,249995.0,234391.0,291554.0,293205.0,315839.0,303013.0,286824.0,291472.0,329728.0
795,3552179.0,1,169866.0,0.0478,0,경기,176539.0,201982.0,175784.0,146795.0,150834.0,144107.0,164244.0,170787.0,146956.0,163980.0,178274.0,214914.0,224718.0,222065.0,209085.0,212627.0,228321.0,219431.0
796,4348652.0,4,158503.0,0.0364,0,전북,178940.0,188213.0,169944.0,142035.0,141205.0,135392.0,167594.0,155705.0,137129.0,152472.0,176515.0,203295.0,206539.0,212524.0,215313.0,207150.0,214799.0,222808.0
797,2898647.0,5,57847.0,0.02,0,대구,67455.0,68061.0,62507.0,55776.0,50834.0,50000.0,58719.0,50000.0,51802.0,57538.0,61960.0,72706.0,79689.0,69103.0,70452.0,77072.0,79084.0,79963.0
798,4994708.0,4,87664.0,0.0176,0,충북,107521.0,103412.0,95851.0,73235.0,69135.0,76993.0,93967.0,83567.0,80041.0,84438.0,97152.0,106236.0,110253.0,104759.0,118104.0,106948.0,107611.0,115086.0
799,2010613.0,4,91085.0,0.0453,0,세종,114665.0,116783.0,91291.0,88518.0,81023.0,77679.0,92031.0,88598.0,77562.0,89586.0,107258.0,121628.0,123641.0,122665.0,126923.0,121559.0,125270.0,118809.0
800,4330533.0,2,243906.0,0.0563,0,전북,274885.0,287471.0,243024.0,200075.0,205377.0,223998.0,244102.0,244560.0,223306.0,239352.0,258249.0,333224.0,329962.0,349117.0,346623.0,350000.0,350000.0,350000.0
801,4668147.0,5,168291.0,0.0361,0,부산,206443.0,204641.0,179167.0,149705.0,148847.0,158566.0,177025.0,162025.0,141042.0,163116.0,179069.0,204593.0,200011.0,213218.0,210092.0,209457.0,229194.0,222694.0
802,4667209.0,6,77720.0,0.0167,0,울산,94076.0,89398.0,83412.0,72996.0,62524.0,69451.0,78890.0,70895.0,66873.0,73336.0,84877.0,100277.0,97790.0,104951.0,99832.0,97571.0,103745.0,111068.0
803,2316797.0,3,174731.0,0.0754,0,울산,196278.0,204746.0,187601.0,153130.0,136479.0,159175.0,172543.0,159948.0,157946.0,151223.0,189159.0,216417.0,216245.0,229159.0,218132.0,227403.0,226061.0,258912.0
804,3168941.0,5,138161.0,0.0436,0,인천,158627.0,160398.0,151068.0,120344.0,125026.0,127424.0,142976.0,135777.0,129641.0,129223.0,137975.0,168590.0,176585.0,159811.0,159758.0,176908.0,182997.0,185710.0
805,2056704.0,2,121880.0,0.0593,0,경북,142749.0,142293.0,128738.0,107879.0,103454.0,114488.0,125668.0,121095.0,113198.0,119887.0,127960.0,141271.0,142070.0,145917.0,145941.0,149389.0,160563.0,146743.0
806,1971041.0,1,227202.0,0.1153,1,강원,262909.0,278840.0,231502.0,196993.0,181466.0,206244.0,216085.0,203955.0,211240.0,208991.0,224245.0,265494.0,277928.0,269650.0,269091.0,278008.0,279619.0,275465.0
807,967148.0,4,111943.0,0.1157,1,서울,132597.0,144131.0,110823.0,101816.0,92511.0,96597.0,112139.0,105635.0,90550.0,107418.0,119468.0,145157.0,143250.0,138657.0,146992.0,155226.0,151953.0,159094.0
808,3726101.0,6,89003.0,0.0239,0,서울,104524.0,114466.0,95445.0,82933.0,77800.0,73434.0,88932.0,83213.0,79537.0,81075.0,97511.0,111524.0,112830.0,113085.0,111978.0,107717.0,118373.0,118753.0
809,4285590.0,4,273114.0,0.0637,0,경기,308000.0,315281.0,292909.0,227050.0,239332.0,254683.0,262431.0,277907.0,241487.0,253786.0,277399.0,349041.0,347013.0,335556.0,350000.0,350000.0,350000.0,350000.0
810,1796319.0,3,279424.0,0.1556,1,전남,347677.0,346357.0,305197.0,249431.0,232919.0,256209.0,292084.0,267768.0,243520.0,248416.0,270194.0,350000.0,350000.0,324112.0,350000.0,350000.0,350000.0,350000.0
811,668513.0,1,176831.0,0.2645,1,대구,209904.0,208563.0,196754.0,159083.0,145076.0,154835.0,173273.0,172103.0,152901.0,178436.0,189094.0,223519.0,226414.0,227806.0,218533.0,235180.0,252773.0,243487.0
812,4236292.0,2,63194.0,0.0149,0,강원,70848.0,77008.0,70050.0,58800.0,56081.0,59962.0,64087.0,59558.0,54678.0,58860.0,64616.0,81882.0,83848.0,85847.0,80424.0,90034.0,84508.0,82976.0
813,2411269.0,1,73933.0,0.0307,0,경북,85755.0,91024.0,79270.0,64677.0,63158.0,65293.0,68642.0,71040.0,70741.0,75659.0,78861.0,93580.0,84613.0,105865.0,101905.0,100279.0,98542.0,90343.0
814,4087248.0,4,106047.0,0.0259,0,세종,129494.0,129423.0,113227.0,97358.0,88685.0,99061.0,114126.0,100952.0,91837.0,93765.0,114138.0,136629.0,140004.0,138048.0,142288.0,139050.0,139382.0,139055.0
815,1315756.0,3,94532.0,0.0718,0,경북,107248.0,109574.0,92500.0,87934.0,84650.0,80722.0,93943.0,85618.0,84476.0,92535.0,107290.0,115524.0,119946.0,121248.0,118270.0,125720.0,119710.0,124588.0
816,2918483.0,4,253841.0,0.087,0,전북,280032.0,308142.0,268928.0,238870.0,201906.0,239047.0,255489.0,254025.0,240538.0,211806.0,280507.0,334642.0,320977.0,320010.0,350000.0,349609.0,342345.0,350000.0
817,4349957.0,1,71940.0,0.0165,0,충남,84128.0,88126.0,71479.0,60315.0,58349.0,64578.0,73447.0,67080.0,70996.0,71850.0,77247.0,87990.0,89118.0,93704.0,93965.0,94838.0,91267.0,91319.0
818,4835225.0,1,89577.0,0.0185,0,충북,101355.0,110025.0,94440.0,82210.0,76074.0,74153.0,89718.0,85369.0,81598.0,82572.0,88434.0,115469.0,115347.0,118585.0,117594.0,120058.0,119063.0,117657.0
819,294482.0,1,276460.0,0.9388,1,전북,319936.0,350000.0,276360.0,257595.0,240597.0,251851.0,264205.0,252485.0,245128.0,256036.0,308573.0,347917.0,350000.0,334276.0,331952.0,350000.0,346635.0,350000.0
820,3257970.0,1,94428.0,0.029,0,세종,103809.0,102751.0,103377.0,81719.0,85772.0,82259.0,90544.0,88433.0,82604.0,90273.0,101145.0,121306.0,122099.0,116305.0,133559.0,124295.0,125224.0,128128.0
821,234770.0,6,293623.0,1.2507,1,울산,335924.0,350000.0,312090.0,265919.0,273871.0,258458.0,296183.0,279472.0,276671.0,269273.0,302650.0,339288.0,350000.0,324992.0,350000.0,350000.0,350000.0,350000.0
822,130781.0,5,148943.0,1.1389,1,서울,155968.0,182747.0,149127.0,133122.0,136621.0,136563.0,145144.0,133182.0,136964.0,140582.0,160914.0,163989.0,173165.0,155809.0,165638.0,180031.0,156805.0,173225.0
823,3538802.0,4,208460.0,0.0589,0,서울,239221.0,248577.0,227162.0,193317.0,179514.0,172199.0,182249.0,207071.0,194617.0,188161.0,222685.0,257849.0,271746.0,263885.0,275150.0,261582.0,273828.0,268808.0
824,2349950.0,4,54657.0,0.0233,0,경기,65758.0,71326.0,53407.0,50897.0,50000.0,50000.0,52641.0,54989.0,51836.0,53096.0,55898.0,72043.0,70328.0,77659.0,79049.0,78465.0,76682.0,68584.0
825,2975049.0,4,53495.0,0.018,0,충남,62795.0,65814.0,55342.0,50000.0,50000.0,50000.0,55543.0,51758.0,50000.0,50183.0,61692.0,70702.0,71995.0,70564.0,76581.0,73855.0,72312.0,73173.0
826,2325010.0,5,247918.0,0.1066,1,서울,281208.0,300398.0,247825.0,213247.0,210503.0,231466.0,243784.0,228263.0,220553.0,245280.0,242719.0,323244.0,333163.0,311818.0,329809.0,344727.0,313470.0,328449.0
827,911644.0,2,224651.0,0.2464,1,인천,267140.0,276911.0,249938.0,194961.0,194818.0,203416.0,226049.0,213216.0,210697.0,221236.0,235854.0,274364.0,270741.0,280248.0,285102.0,284294.0,273196.0,287281.0
828,168828.0,2,295941.0,1.7529,1,제주,347194.0,350000.0,306434.0,268375.0,252785.0,254950.0,302729.0,276049.0,290720.0,274004.0,290224.0,350000.0,342976.0,339674.0,350000.0,350000.0,350000.0,350000.0
829,2195504.0,4,81502.0,0.0371,0,전남,94533.0,103683.0,84871.0,73761.0,67368.0,71601.0,84371.0,76519.0,76383.0,77245.0,80682.0,98347.0,108940.0,99911.0,94753.0,97624.0,100320.0,100523.0
830,3451448.0,4,69939.0,0.0203,0,전북,79054.0,79854.0,72726.0,65083.0,59083.0,60873.0,73248.0,72111.0,65951.0,62711.0,69409.0,89334.0,90845.0,86657.0,93069.0,93275.0,99346.0,93045.0
831,4831554.0,4,208277.0,0.0431,0,충남,227723.0,254374.0,205935.0,205027.0,173325.0,171939.0,237200.0,192708.0,188339.0,181091.0,218111.0,282120.0,292976.0,268185.0,281713.0,304181.0,303770.0,293234.0
832,3432171.0,2,159732.0,0.0465,0,대전,161434.0,175322.0,172362.0,147120.0,135281.0,148620.0,164267.0,151746.0,145687.0,127916.0,166602.0,199189.0,216574.0,196463.0,204871.0,218954.0,213835.0,211353.0
833,3808260.0,6,250626.0,0.0658,0,울산,280026.0,296429.0,298217.0,246703.0,214367.0,218704.0,252092.0,240997.0,211540.0,239047.0,280557.0,285097.0,297468.0,306790.0,287065.0,316593.0,291085.0,307534.0
834,1843724.0,3,272716.0,0.1479,1,전남,310712.0,301618.0,288692.0,255153.0,223921.0,234232.0,270862.0,269243.0,232243.0,289332.0,267751.0,331168.0,349652.0,350000.0,350000.0,334971.0,340832.0,339012.0
835,2895703.0,2,50867.0,0.0176,0,서울,57389.0,63512.0,50000.0,50000.0,50000.0,50000.0,51517.0,50395.0,50000.0,50000.0,55157.0,59289.0,61947.0,60205.0,68571.0,56291.0,65663.0,61856.0
836,4677841.0,6,265508.0,0.0568,0,광주,329452.0,345239.0,299771.0,248067.0,222553.0,241730.0,259976.0,255023.0,231852.0,250092.0,308662.0,337044.0,334562.0,328655.0,345770.0,350000.0,350000.0,350000.0
837,2925826.0,6,165631.0,0.0566,0,경기,179004.0,200846.0,171589.0,139285.0,128868.0,145828.0,162651.0,150362.0,154745.0,154158.0,165333.0,204595.0,201423.0,222435.0,208076.0,204968.0,228961.0,223161.0
838,3007465.0,6,119031.0,0.0396,0,제주,147474.0,151583.0,123872.0,111490.0,92494.0,108619.0,117218.0,112235.0,107684.0,115271.0,115908.0,141495.0,141445.0,134056.0,146540.0,152056.0,156843.0,150563.0
839,986928.0,5,244807.0,0.248,1,경남,262049.0,311774.0,229930.0,217209.0,213906.0,224280.0,229545.0,212336.0,228934.0,231128.0,243273.0,318521.0,314465.0,316348.0,316703.0,321199.0,323805.0,342066.0
840,2050569.0,1,122715.0,0.0598,0,전북,137454.0,148645.0,119135.0,106346.0,108251.0,124731.0,110589.0,115407.0,112720.0,112988.0,134324.0,146746.0,149126.0,146555.0,158521.0,148487.0,151915.0,161435.0
841,1152488.0,3,61188.0,0.0531,0,서울,73753.0,76350.0,63138.0,54113.0,53555.0,53436.0,63805.0,56213.0,59340.0,58812.0,57952.0,78934.0,80536.0,82079.0,88626.0,81234.0,77734.0,87913.0
842,1591284.0,1,195016.0,0.1226,1,서울,224741.0,223503.0,204114.0,174323.0,178493.0,154262.0,195868.0,176736.0,170578.0,191565.0,210071.0,247949.0,237829.0,264907.0,246441.0,272167.0,253583.0,273663.0
843,4985568.0,4,299284.0,0.06,0,제주,350000.0,350000.0,284627.0,262876.0,257091.0,284374.0,298485.0,303731.0,276781.0,289733.0,312516.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
844,4234617.0,6,248246.0,0.0586,0,서울,310483.0,296635.0,240593.0,210076.0,211470.0,224984.0,272694.0,223588.0,223863.0,223342.0,254238.0,336435.0,324355.0,350000.0,350000.0,349555.0,350000.0,340074.0
845,406970.0,5,203781.0,0.5007,1,전남,229999.0,244558.0,210515.0,172278.0,170655.0,191736.0,194947.0,171513.0,171913.0,201512.0,195588.0,248715.0,247347.0,256307.0,258580.0,262804.0,259597.0,253677.0
846,2626360.0,1,244848.0,0.0932,0,인천,283413.0,296974.0,252089.0,242357.0,199670.0,222687.0,246256.0,244338.0,232518.0,232233.0,260827.0,311088.0,285643.0,297142.0,312666.0,316264.0,310973.0,339640.0
847,3706256.0,6,51438.0,0.0139,0,강원,50000.0,66191.0,53955.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,51932.0,60999.0,63422.0,59112.0,60825.0,63696.0,67787.0,65003.0
848,4513465.0,4,287656.0,0.0637,0,울산,345797.0,350000.0,295428.0,259072.0,246629.0,265749.0,289561.0,265844.0,258799.0,306499.0,306779.0,325217.0,323281.0,331899.0,333090.0,337300.0,345388.0,350000.0
849,4848130.0,1,269621.0,0.0556,0,충남,294419.0,350000.0,293418.0,232370.0,226850.0,246423.0,276953.0,244619.0,235207.0,234971.0,297821.0,331270.0,340824.0,350000.0,344209.0,342964.0,350000.0,350000.0
850,745012.0,3,134332.0,0.1803,1,대전,163986.0,150412.0,151859.0,123104.0,115800.0,126984.0,130524.0,133704.0,118621.0,118204.0,134012.0,172676.0,167807.0,187473.0,186317.0,189161.0,182215.0,184924.0
851,4522955.0,6,238798.0,0.0528,0,충북,257526.0,297816.0,259078.0,218589.0,210669.0,204283.0,227677.0,223912.0,208101.0,232554.0,260837.0,287998.0,280781.0,303802.0,284986.0,296097.0,290183.0,298051.0
852,4396343.0,6,239283.0,0.0544,0,경북,281547.0,266527.0,259058.0,205836.0,215773.0,220857.0,234910.0,222680.0,216911.0,216818.0,265379.0,303680.0,318548.0,279403.0,312992.0,318961.0,318820.0,322191.0
853,2404013.0,6,263087.0,0.1094,1,대구,301303.0,326551.0,260691.0,255808.0,213794.0,214064.0,263219.0,271158.0,243721.0,259319.0,276813.0,326353.0,309248.0,302796.0,338783.0,350000.0,347388.0,350000.0
854,4619056.0,5,59587.0,0.0129,0,충북,63319.0,70222.0,62658.0,54525.0,50000.0,56087.0,56149.0,53070.0,52956.0,61973.0,70518.0,76303.0,76332.0,78316.0,79645.0,84010.0,76215.0,84746.0
855,1155829.0,6,220943.0,0.1912,1,대구,257540.0,284725.0,228763.0,186132.0,195178.0,209706.0,213249.0,202664.0,179130.0,205059.0,221287.0,255148.0,253940.0,260200.0,260828.0,261917.0,284241.0,273783.0
856,2835125.0,4,108809.0,0.0384,0,전북,117536.0,136208.0,117247.0,97091.0,90956.0,96889.0,108854.0,99377.0,91133.0,109253.0,112047.0,137147.0,140099.0,141692.0,134629.0,133071.0,140613.0,147677.0
857,4838200.0,4,163722.0,0.0338,0,경기,174754.0,199007.0,177672.0,138958.0,134470.0,146613.0,177693.0,133507.0,150628.0,160818.0,165787.0,201078.0,205794.0,204857.0,221187.0,209980.0,218406.0,216982.0
858,4406776.0,3,242523.0,0.055,0,광주,278578.0,316139.0,255907.0,212144.0,198133.0,228108.0,228135.0,246029.0,197353.0,244523.0,264799.0,296490.0,290469.0,317325.0,327367.0,300782.0,318543.0,326593.0
859,3813362.0,1,243536.0,0.0639,0,경남,282167.0,277749.0,272702.0,214717.0,205917.0,213303.0,233400.0,226483.0,235847.0,219022.0,269387.0,276275.0,296907.0,301028.0,272911.0,288234.0,297560.0,285775.0
860,2744077.0,6,192477.0,0.0701,0,광주,222072.0,213666.0,195298.0,182105.0,159560.0,174056.0,194852.0,199385.0,180847.0,189101.0,203697.0,230601.0,235167.0,255683.0,242395.0,234535.0,238076.0,258307.0
861,2096290.0,5,89012.0,0.0425,0,전남,104785.0,105231.0,93578.0,75493.0,73553.0,88651.0,88416.0,86096.0,76898.0,84780.0,92198.0,117386.0,123553.0,125282.0,121296.0,132043.0,127219.0,117314.0
862,4588629.0,6,243957.0,0.0532,0,광주,296521.0,277338.0,255243.0,227795.0,209893.0,217921.0,213971.0,223186.0,208834.0,210190.0,247069.0,333287.0,350000.0,328596.0,335207.0,338490.0,350000.0,350000.0
863,4231387.0,3,162971.0,0.0385,0,서울,188166.0,209270.0,175964.0,148528.0,140217.0,169767.0,154672.0,146350.0,144903.0,165696.0,150038.0,184321.0,183188.0,203952.0,190044.0,182781.0,199901.0,208368.0
864,4708027.0,1,74796.0,0.0159,0,충북,92006.0,101050.0,79281.0,65261.0,61758.0,66280.0,76406.0,69538.0,67048.0,67660.0,76742.0,91568.0,92352.0,87963.0,93071.0,94414.0,96857.0,102492.0
865,4247058.0,2,153336.0,0.0361,0,제주,191680.0,188364.0,148024.0,146466.0,134627.0,146243.0,149053.0,142617.0,132395.0,161089.0,156969.0,182515.0,179570.0,183744.0,199691.0,191918.0,201097.0,195674.0
866,4233790.0,4,208519.0,0.0493,0,경북,234676.0,232596.0,217330.0,169120.0,183087.0,189089.0,202275.0,193640.0,178076.0,197776.0,208086.0,260165.0,266478.0,272268.0,272745.0,267344.0,278026.0,277266.0
867,44971.0,6,288963.0,6.4255,1,부산,332527.0,348433.0,297894.0,255489.0,251784.0,278801.0,264751.0,307285.0,269073.0,280493.0,288115.0,348347.0,350000.0,350000.0,340256.0,349788.0,350000.0,350000.0
868,3617891.0,4,120207.0,0.0332,0,강원,133163.0,145707.0,126817.0,102713.0,93152.0,108668.0,117588.0,116797.0,112579.0,102555.0,124759.0,158085.0,168845.0,149428.0,170330.0,157769.0,170676.0,163891.0
869,1619093.0,4,149339.0,0.0922,0,대전,164938.0,172624.0,153236.0,140008.0,120069.0,130530.0,147473.0,144703.0,131742.0,145970.0,150943.0,195905.0,203851.0,195244.0,207598.0,194845.0,207031.0,201100.0
870,2983611.0,6,122438.0,0.041,0,경남,148684.0,144474.0,118701.0,108200.0,110392.0,111130.0,115921.0,115189.0,112882.0,115586.0,127578.0,147586.0,145285.0,151877.0,155008.0,152425.0,151903.0,161174.0
871,4574104.0,2,238893.0,0.0522,0,경북,276732.0,263486.0,243505.0,205929.0,220635.0,216271.0,235545.0,220608.0,213661.0,235476.0,227887.0,302052.0,298915.0,313401.0,321058.0,305395.0,299785.0,316277.0
872,649042.0,3,81268.0,0.1252,1,대구,89222.0,93985.0,91070.0,70898.0,72375.0,77732.0,78287.0,73769.0,72131.0,73002.0,85848.0,100540.0,103010.0,108281.0,106943.0,106608.0,97265.0,108463.0
873,2561344.0,3,255888.0,0.0999,0,광주,285645.0,293206.0,268079.0,217337.0,216336.0,241598.0,239677.0,250899.0,241767.0,239931.0,269131.0,312192.0,311403.0,328856.0,330883.0,329789.0,335773.0,333571.0
874,3803573.0,5,126159.0,0.0332,0,인천,138601.0,150632.0,138118.0,105588.0,110583.0,106775.0,129910.0,127058.0,109356.0,114652.0,132970.0,150610.0,138868.0,153466.0,157207.0,154576.0,158856.0,166344.0
875,1978753.0,3,74013.0,0.0374,0,대구,85031.0,87422.0,76495.0,72303.0,63307.0,65623.0,79136.0,74128.0,68691.0,68169.0,88331.0,85274.0,79990.0,88311.0,86578.0,79897.0,89033.0,90675.0
876,4472390.0,4,62091.0,0.0139,0,경남,76075.0,78081.0,64515.0,57413.0,55082.0,53262.0,63116.0,59447.0,57719.0,56202.0,65084.0,74686.0,76435.0,73665.0,75249.0,78054.0,75471.0,74050.0
877,1800545.0,2,262868.0,0.146,1,대전,251876.0,335691.0,261846.0,230575.0,221532.0,241400.0,271272.0,260873.0,246232.0,252882.0,281751.0,310664.0,304345.0,328228.0,330700.0,332445.0,319486.0,341297.0
878,2178992.0,2,165743.0,0.0761,0,강원,176105.0,216428.0,170885.0,146339.0,142254.0,143970.0,165144.0,151649.0,143940.0,161289.0,166186.0,199222.0,190165.0,199110.0,215964.0,200180.0,203061.0,212813.0
879,1826733.0,5,283641.0,0.1553,1,경남,342739.0,324280.0,284779.0,264546.0,240851.0,267108.0,271466.0,275302.0,262253.0,248750.0,297773.0,318810.0,340929.0,308047.0,325893.0,331497.0,321867.0,350000.0
880,4676847.0,2,84704.0,0.0181,0,세종,98190.0,97790.0,88911.0,71023.0,76258.0,74305.0,82788.0,72639.0,74302.0,87238.0,91659.0,111751.0,113395.0,102040.0,115424.0,117157.0,121543.0,118282.0
881,4838321.0,5,102829.0,0.0213,0,전북,118497.0,138788.0,111581.0,90921.0,86129.0,95149.0,101872.0,96796.0,87414.0,97458.0,94339.0,117171.0,116684.0,122671.0,128465.0,123814.0,125659.0,124762.0
882,291217.0,6,249380.0,0.8563,1,경북,295290.0,288001.0,275288.0,250456.0,203585.0,211179.0,251569.0,247282.0,223417.0,224435.0,260428.0,321047.0,318978.0,335423.0,346085.0,337098.0,336723.0,350000.0
883,3492957.0,6,113306.0,0.0324,0,울산,127121.0,134160.0,113327.0,96017.0,96508.0,102557.0,114574.0,107458.0,101552.0,101166.0,116072.0,142774.0,141095.0,147332.0,146262.0,147636.0,151156.0,154278.0
884,333881.0,4,272407.0,0.8159,1,경북,350000.0,315351.0,290912.0,223611.0,237604.0,236519.0,276393.0,262227.0,246871.0,246527.0,281968.0,344522.0,344590.0,350000.0,350000.0,344073.0,350000.0,329448.0
885,3635649.0,1,246579.0,0.0678,0,광주,277543.0,280795.0,249228.0,209896.0,190142.0,234036.0,223327.0,256053.0,216065.0,230990.0,239297.0,314151.0,313981.0,321217.0,313388.0,333000.0,318987.0,334049.0
886,2924605.0,3,254403.0,0.087,0,대구,309431.0,284804.0,275135.0,227723.0,230891.0,224241.0,241014.0,247805.0,247820.0,244537.0,266560.0,298685.0,313098.0,304030.0,316270.0,313083.0,339211.0,309547.0
887,1709632.0,2,91883.0,0.0537,0,울산,102914.0,115847.0,101485.0,87118.0,78051.0,83554.0,85693.0,86587.0,83840.0,88500.0,92822.0,108541.0,114205.0,114641.0,110759.0,117545.0,118251.0,107329.0
888,1629089.0,6,234423.0,0.1439,1,강원,262496.0,300456.0,235860.0,208406.0,204834.0,217927.0,225074.0,225605.0,207912.0,203965.0,240470.0,269084.0,264606.0,261274.0,285736.0,283210.0,299927.0,274713.0
889,2704090.0,4,60482.0,0.0224,0,경남,67501.0,70461.0,63922.0,53747.0,53692.0,53679.0,59554.0,52787.0,56816.0,58384.0,56247.0,77284.0,76804.0,81277.0,79268.0,77789.0,86761.0,87072.0
890,4201683.0,4,227089.0,0.054,0,경기,274269.0,285041.0,228905.0,203197.0,187976.0,205841.0,210766.0,198584.0,228759.0,236610.0,252343.0,290733.0,302749.0,305779.0,319276.0,296406.0,296019.0,307990.0
891,1845680.0,1,130720.0,0.0708,0,대전,151582.0,158963.0,125795.0,111864.0,119500.0,110066.0,136550.0,140327.0,120901.0,137389.0,142005.0,165547.0,169708.0,167660.0,169094.0,168552.0,176767.0,190925.0
